rpm,motor_power,torque,outlet_pressure_bar,air_flow,noise_db,outlet_temp,oil_tank_temp,vibration,tp2_pressure,tp3_pressure,metro_oil_temp,motor_current,dv_pressure,supply_temp,return_temp,humidity,hvac_power,energy,ac_type,failure_score,failure,risk_level
1489,7433.346332,49.96942689,4.383,904.1455199,51.35765916,126.7463976,46.32934479,1.5388741213333335,-0.0139999999999993,8.854,52.725,0.0375000000000005,-0.0219999999999984,20.039999,20.25,71.330002,0.0,0.0,Centralized_AC,94.329971914,1,HIGH
1487,7860.736261,54.24201081,4.677,897.6882281,51.76712503,125.4066023,46.31786011,1.6294963196666667,-0.0139999999999993,8.852,52.725,0.04,-0.0219999999999984,20.055,20.25,71.260002,0.0,0.0,Cassette_AC,97.36360891950001,1,HIGH
1481,8240.559837,57.31625464,4.955,892.8890118,50.97593217,129.1498738,46.34473896,1.7410095926666667,-0.0139999999999993,8.854,52.69999999999999,0.04,-0.0219999999999984,20.039999,20.25,71.260002,0.0,0.0,Normal_AC,102.08214605549999,1,HIGH
1498,8564.705845,55.84102948,5.113,903.3258752,53.42748351,130.5179001,46.2931861,1.7999817776666667,-0.0120000000000004,8.85,52.625000000000014,0.04,-0.0219999999999984,20.035,20.25,71.25,0.0,0.0,Centralized_AC,104.8770508815,1,HIGH
1500,8953.090085,59.20469202,5.367,894.0733838,54.74901912,132.850186,46.34543042,1.8732269413333331,-0.0120000000000004,8.848,52.625000000000014,0.04,-0.0219999999999984,20.039999,20.25,71.199997,0.0,0.0,Normal_AC,108.36370760799998,1,HIGH
1514,9423.063373,63.3264196,5.625,901.9280402,55.26095829,133.5700389,46.42205741,1.9435791130000002,-0.0139999999999993,8.848,52.55000000000001,0.04,-0.0219999999999984,20.049999,20.25,71.139999,0.0,0.0,Cassette_AC,111.2470268585,1,HIGH
1505,9797.593711,63.63582301,5.911,891.2597457,52.85707213,135.4948847,46.33113344,2.039235903666667,-0.0139999999999993,8.848,52.60000000000001,0.04,-0.0240000000000009,20.07,20.26,71.159996,0.0,0.0,Normal_AC,114.80935910450002,1,HIGH
1513,9876.611138,66.3321742,5.929,891.4358694,51.14064329,136.3179808,46.36132274,2.0446614316666665,-0.0139999999999993,8.848,52.625000000000014,0.04,-0.0219999999999984,20.049999,20.254999,71.220001,0.0,0.0,Cassette_AC,114.95643464349999,1,HIGH
1510,10019.49718,65.14182942,6.039,892.300593,55.18886283,136.1945871,46.38733072,2.128004139,-0.0120000000000004,8.846,52.60000000000001,0.04,-0.0240000000000009,20.039999,20.25,71.199997,0.0,0.0,Normal_AC,118.2531003695,1,HIGH
1512,10226.02905,64.74227767,6.165,891.2913846,52.88531966,133.2920338,46.38009252,2.140747625,-0.0120000000000004,8.846,52.57499999999999,0.04,-0.0240000000000009,20.049999,20.25,71.309998,0.0,0.0,Cassette_AC,117.816235149,1,HIGH
1501,10323.93172,68.51171843,6.277,891.1224514,55.05153435,134.764516,46.39310907,2.2182930216666663,-0.0120000000000004,8.844,52.64999999999999,0.04,-0.0240000000000009,20.049999,20.25,71.25,0.0,0.0,Centralized_AC,121.05964980249999,1,HIGH
1483,10336.61702,68.31264869,6.361,890.4076602,52.11653583,136.2782339,46.46943371,2.261430440333333,-0.0120000000000004,8.842,52.625000000000014,0.04,-0.0240000000000009,20.07,20.26,71.25,0.0,0.0,Centralized_AC,122.45995205949997,1,HIGH
1517,11001.14373,73.67115026,6.658,883.3741012,56.10524426,138.2594081,46.37795092,2.392373271333333,-0.0139999999999993,8.842,52.60000000000001,0.04,-0.0219999999999984,20.08,20.264999,71.220001,0.0,0.0,Centralized_AC,128.075836804,1,HIGH
1507,10966.24394,70.84857365,6.677,885.2193193,53.84332005,139.652603,46.45534663,2.372419866,-0.0120000000000004,8.84,52.725,0.04,-0.0219999999999984,20.09,20.264999,71.260002,0.0,0.0,Normal_AC,127.52424473749998,1,HIGH
1519,11349.96463,75.17441789,6.877,891.929931,54.26839406,138.497937,46.44610829,2.462454847,-0.0139999999999993,8.84,52.625000000000014,0.04,-0.0219999999999984,20.105,20.27,71.309998,0.0,0.0,Cassette_AC,130.400388769,1,HIGH
1517,11714.31998,77.33183527,7.125,882.9261285,57.03788437,140.2830486,46.41508856,2.5701216419999997,-0.0139999999999993,8.84,52.69999999999999,0.0375000000000005,-0.0219999999999984,20.09,20.27,71.369995,0.0,0.0,Normal_AC,134.9875940655,1,HIGH
1492,11720.21511,79.23276971,7.249,886.6329979,56.86030437,139.4683456,46.46602005,2.6738728833333334,-0.0139999999999993,8.836,52.57499999999999,0.04,-0.0219999999999984,20.07,20.26,71.459999,0.0,0.0,Centralized_AC,138.1183185555,1,HIGH
1491,11788.78988,77.1881866,7.299,879.9602511,52.65420483,141.7757168,46.43108233,2.6860609963333335,-0.0139999999999993,8.838,52.625000000000014,0.04,-0.0219999999999984,20.074999,20.25,71.559998,0.0,0.0,Normal_AC,138.52988981450002,1,HIGH
1492,12244.43848,81.43970766,7.599,889.0182073,54.98838695,141.7950637,46.43698041,2.826064021666667,-0.0139999999999993,8.836,52.525000000000006,0.04,-0.0219999999999984,20.039999,20.234999,71.5,0.0,0.0,Normal_AC,143.6849446175,1,HIGH
1517,2421.412814,19.56351003,1.0,801.5965145,50.77576989,119.0322962,46.20196366,0.9135519166666667,-0.0139999999999993,8.836,52.60000000000001,0.0424999999999995,-0.0219999999999984,20.029999,20.215,71.439995,0.0,0.0,Centralized_AC,66.7894970335,0,MEDIUM
1503,2634.210686,19.99018057,1.151,803.4384214,50.48041771,110.1780191,46.13413465,0.935107468,-0.0139999999999993,8.836,52.60000000000001,0.04,-0.0240000000000009,19.984999,20.205,71.549995,0.0,0.0,Centralized_AC,65.4797914715,0,MEDIUM
1505,2994.714482,19.4510936,1.388,807.1272898,50.20300406,111.0716932,46.15167249,0.9640375280000001,-0.0139999999999993,8.834,52.55000000000001,0.04,-0.0240000000000009,19.975,20.199999,71.5,0.0,0.0,Cassette_AC,67.003499749,0,MEDIUM
1487,2991.645036,21.00661936,1.407,806.9448484,50.15390579,110.3746195,46.16239482,0.9480704373333332,-0.0139999999999993,8.832,52.525000000000006,0.04,-0.0219999999999984,20.004999,20.205,71.470001,0.0,0.0,Cassette_AC,66.3808538635,0,MEDIUM
1497,3210.613589,24.08342696,1.539,799.3558977,51.06656041,113.7483513,46.20012095,0.9943782216666667,-0.0139999999999993,8.83,52.60000000000001,0.0424999999999995,-0.0219999999999984,19.98,20.205,71.529999,0.0,0.0,Normal_AC,69.0149185365,0,MEDIUM
1484,3467.676288,24.31332853,1.726,792.0902522,51.14777818,112.2657591,46.16055476,1.0190686436666667,-0.0139999999999993,8.83,52.57499999999999,0.04,-0.0240000000000009,19.99,20.205,71.559998,0.0,0.0,Centralized_AC,69.77066581199999,0,MEDIUM
1480,3523.383349,24.29728586,1.77,794.9660173,51.11731297,115.1817771,46.11960389,1.0016160126666664,-0.0139999999999993,8.83,52.49999999999999,0.04,-0.0219999999999984,20.0,20.195,71.580002,0.0,0.0,Cassette_AC,70.05952160049999,1,HIGH
1514,3723.979662,24.0651791,1.863,791.1198413,50.38402085,115.0116061,46.16557294,1.0198809716666668,-0.0139999999999993,8.828,52.525000000000006,0.04,-0.0219999999999984,20.02,20.195,71.489998,0.0,0.0,Cassette_AC,70.6409338025,1,HIGH
1505,3957.657676,26.75655408,2.032,790.6991584,50.08508834,113.0967987,46.15654889,1.024659586,-0.0139999999999993,8.828,52.525000000000006,0.04,-0.0219999999999984,20.029999,20.195,71.580002,0.0,0.0,Centralized_AC,70.598750506,1,HIGH
1510,4399.788606,28.09060842,2.314,793.6608694,51.48465414,117.0740854,46.18584172,1.0587025256666667,-0.0139999999999993,8.826,52.55000000000001,0.04,-0.0240000000000009,20.0,20.195,71.68,0.0,0.0,Centralized_AC,73.388295241,1,HIGH
1495,4609.739608,33.10983482,2.48,794.2860409,50.12887771,115.013025,46.23842378,1.1021279776666666,-0.0139999999999993,8.826,52.49999999999999,0.04,-0.0219999999999984,19.98,20.189999,71.739998,0.0,0.0,Normal_AC,74.30442723649999,1,HIGH
1497,5011.705865,34.64111607,2.742,784.7597701,51.88722911,118.1322957,46.21534879,1.1797961066666667,-0.0120000000000004,8.826,52.55000000000001,0.04,-0.0219999999999984,19.984999,20.195,71.739998,0.0,0.0,Centralized_AC,78.2020414915,1,HIGH
1513,5239.364265,35.70875506,2.866,787.9945758,52.56893517,117.6932171,46.22602604,1.1813443656666667,-0.0139999999999993,8.822,52.60000000000001,0.0375000000000005,-0.0219999999999984,20.004999,20.195,71.709999,0.0,0.0,Cassette_AC,78.48847552049999,1,HIGH
1487,5225.997337,34.04494883,2.907,777.922642,50.50215673,118.5303493,46.18397056,1.216604359,-0.0139999999999993,8.824,52.60000000000001,0.04,-0.0219999999999984,19.984999,20.195,71.709999,0.0,0.0,Centralized_AC,79.52804160449998,1,HIGH
1494,5277.985873,38.31529918,2.929,780.5200015,51.95980398,118.7275675,46.22329077,1.171306856,-0.0139999999999993,8.822,52.49999999999999,0.04,-0.0219999999999984,19.969999,20.195,71.739998,0.0,0.0,Normal_AC,78.48106815199999,1,HIGH
1488,5712.576495,36.82228099,3.234,785.6744127,52.2740097,122.4785387,46.23422001,1.2749886553333332,-0.0139999999999993,8.82,52.45,0.04,-0.0219999999999984,20.004999,20.195,71.699997,0.0,0.0,Cassette_AC,83.18639578999999,1,HIGH
1487,5906.243033,38.84435189,3.364,772.331393,50.22015174,123.0838759,46.26720289,1.283488391,-0.0139999999999993,8.82,52.400000000000006,0.04,-0.0219999999999984,20.004999,20.184999,71.709999,0.0,0.0,Centralized_AC,83.54464346599998,1,HIGH
1507,6103.434821,40.56844874,3.452,776.1121503,50.36428917,119.549697,46.25122526,1.3085815883333334,-0.0139999999999993,8.82,52.625000000000014,0.04,-0.0219999999999984,20.004999,20.184999,71.739998,0.0,0.0,Cassette_AC,83.6115152755,1,HIGH
1482,6312.419804,43.17609825,3.65,781.7000239,53.05284148,120.769083,46.26086382,1.3682828263333333,-0.0120000000000004,8.818,52.49999999999999,0.04,-0.0219999999999984,20.0,20.195,71.739998,0.0,0.0,Centralized_AC,86.50668176199999,1,HIGH
1506,6679.289822,46.9181065,3.836,772.7358791,50.44822038,125.3415897,46.29233234,1.3912499626666666,-0.0139999999999993,8.818,52.49999999999999,0.04,-0.0219999999999984,20.02,20.195,71.549995,0.0,0.0,Cassette_AC,88.32012936199999,1,HIGH
1486,6993.85534,48.81101996,4.098,773.4965497,52.56935393,123.7540194,46.24123716,1.459455491,-0.0139999999999993,8.818,52.49999999999999,0.04,-0.0219999999999984,20.004999,20.195,71.689995,0.0,0.0,Cassette_AC,90.8115726695,1,HIGH
1492,7162.057347,48.29179509,4.196,767.0481118,52.07893582,125.8069658,46.28608951,1.4702810846666667,-0.0139999999999993,8.816,52.49999999999999,0.04,-0.0219999999999984,20.025,20.189999,71.589996,0.0,0.0,Centralized_AC,91.772014363,1,HIGH
1512,7441.066407,47.523339,4.324,772.3959732,52.35132813,128.7346943,46.32637934,1.5363967909999998,-0.0139999999999993,8.816,52.57499999999999,0.04,-0.0240000000000009,20.039999,20.205,71.580002,0.0,0.0,Cassette_AC,94.78427652449997,1,HIGH
1489,7457.808099,51.28979633,4.404,772.4369328,51.03845771,126.8023789,46.36824144,1.5602391366666666,-0.0139999999999993,8.814,52.625000000000014,0.04,-0.0219999999999984,20.049999,20.215,71.629997,0.0,0.0,Cassette_AC,94.97953748149999,1,HIGH
1518,8021.339501,52.0193339,4.69,762.3291168,51.37363249,126.3250635,46.35763997,1.610967315,-0.0139999999999993,8.812,52.47500000000001,0.0424999999999995,-0.0219999999999984,20.039999,20.215,71.769997,0.0,0.0,Centralized_AC,97.00483019849999,1,HIGH
1500,8146.638333,54.78252133,4.828,770.7191747,54.03129112,127.3983543,46.39669532,1.683648671,-0.0139999999999993,8.812,52.49999999999999,0.0424999999999995,-0.0219999999999984,20.029999,20.215,71.82,0.0,0.0,Normal_AC,100.12824237299999,1,HIGH
1513,8391.454038,55.30864834,4.948,761.6581208,52.16291024,127.1078941,46.34872298,1.718144849,-0.0139999999999993,8.812,52.525000000000006,0.04,-0.0219999999999984,20.039999,20.215,71.82,0.0,0.0,Cassette_AC,101.049755531,1,HIGH
1492,8296.862512,57.56410342,4.953,757.8566621,50.66253691,128.141269,46.34231276,1.721514019,-0.0139999999999993,8.81,52.49999999999999,0.04,-0.0240000000000009,20.039999,20.215,71.82,0.0,0.0,Normal_AC,101.1941183565,1,HIGH
1509,8629.453307,58.3830523,5.121,759.6023048,51.55433236,127.933538,46.34438647,1.7972912826666667,-0.0139999999999993,8.808,52.525000000000006,0.04,-0.0240000000000009,20.039999,20.215,71.790001,0.0,0.0,Cassette_AC,103.885272834,1,HIGH
1487,8722.224902,59.22402558,5.259,762.1340328,50.45011853,131.5130846,46.31907311,1.8400498846666666,-0.0139999999999993,8.808,52.49999999999999,0.04,-0.0240000000000009,20.039999,20.215,71.839996,0.0,0.0,Normal_AC,106.1732854695,1,HIGH
1506,8840.437018,60.75345676,5.27,752.9683552,53.55337285,129.0636387,46.37202269,1.801210655,-0.0139999999999993,8.806,52.42500000000001,0.04,-0.0219999999999984,20.045,20.215,71.839996,0.0,0.0,Normal_AC,104.8832352525,1,HIGH
1484,9211.349674,61.46208761,5.6,760.2448002,51.64263043,133.3677548,46.40898234,1.934784381,-0.0139999999999993,8.806,52.49999999999999,0.04,-0.0219999999999984,20.074999,20.23,71.839996,0.0,0.0,Normal_AC,110.3398646945,1,HIGH
1483,9343.975168,62.45491185,5.694,759.6558022,51.46780199,134.6442935,46.39402115,1.9981163746666668,-0.0139999999999993,8.804,52.49999999999999,0.04,-0.0219999999999984,20.084999,20.25,71.82,0.0,0.0,Normal_AC,112.72073491350001,1,HIGH
1486,9566.606501,63.40230073,5.831,750.4647715,53.59460044,132.7136038,46.36347071,2.051910030333333,-0.0139999999999993,8.804,52.57499999999999,0.04,-0.0219999999999984,20.094999,20.26,71.790001,0.0,0.0,Cassette_AC,114.444891926,1,HIGH
1500,9691.832855,62.97713426,5.858,757.0217003,55.29135292,135.7292616,46.34226932,2.0752665279999998,-0.0139999999999993,8.804,52.55000000000001,0.04,-0.0240000000000009,20.09,20.26,71.839996,0.0,0.0,Centralized_AC,116.20801417799998,1,HIGH
1501,9716.277464,65.87327838,5.871,745.3100567,54.62372995,135.0890901,46.4009191,2.056269199,-0.0139999999999993,8.8,52.49999999999999,0.04,-0.0240000000000009,20.094999,20.26,71.889999,0.0,0.0,Normal_AC,115.4039079875,1,HIGH
1509,10048.46767,68.47463361,6.062,753.2600804,52.87289784,132.8007529,46.4238134,2.1570889589999998,-0.0139999999999993,8.8,52.42500000000001,0.0375000000000005,-0.0240000000000009,20.1,20.264999,71.869995,0.0,0.0,Cassette_AC,117.97529167099998,1,HIGH
1480,10354.81715,67.56951786,6.387,751.7329647,51.12596105,137.5667713,46.37925772,2.243440304,-0.0139999999999993,8.8,52.400000000000006,0.04,-0.0219999999999984,20.109999,20.27,71.939995,0.0,0.0,Centralized_AC,122.1457961025,1,HIGH
1504,10885.54114,70.64627127,6.639,747.7610668,50.83449586,139.7635782,46.39672893,2.3802196783333334,-0.0139999999999993,8.8,52.375,0.04,-0.0219999999999984,20.109999,20.26,71.939995,0.0,0.0,Normal_AC,127.25865927900001,1,HIGH
1495,10919.3305,71.40794769,6.701,752.6699091,52.01805755,135.4843275,46.4839843,2.3891178663333332,-0.0139999999999993,8.8,52.47500000000001,0.04,-0.0219999999999984,20.109999,20.275,71.959999,0.0,0.0,Cassette_AC,126.75732649749999,1,HIGH
1513,2419.425558,17.30476442,1.0,298.8091298,50.31828474,95.44534501,46.02434169,0.9501532316666667,-0.0120000000000004,8.798,52.45,0.04,-0.0219999999999984,20.109999,20.27,72.010002,0.0,0.0,Normal_AC,61.9216759135,0,MEDIUM
1518,2758.865554,19.49204639,1.222,290.1164549,50.34155043,101.2814506,45.99701098,0.9605830816666666,-0.0120000000000004,8.796,52.325,0.04,-0.0219999999999984,20.109999,20.275,72.029999,0.0,0.0,Normal_AC,64.14108766449999,0,MEDIUM
1491,2835.092759,19.66318626,1.295,290.4390921,50.47982578,99.26507244,46.01787511,0.9411569133333333,-0.0139999999999993,8.794,52.42500000000001,0.04,-0.0240000000000009,20.109999,20.27,72.080002,0.0,0.0,Cassette_AC,63.220949377000004,0,MEDIUM
1508,3016.007463,21.72992594,1.399,292.2182503,50.0913119,101.1605529,46.0428585,0.9441022846666666,-0.0120000000000004,8.794,52.42500000000001,0.04,-0.0219999999999984,20.115,20.275,72.129997,0.0,0.0,Cassette_AC,63.932903550000006,0,MEDIUM
1493,3443.326084,23.48624932,1.7,291.3749777,50.5404205,102.9263668,46.02415097,1.0083123016666666,-0.0139999999999993,8.794,52.525000000000006,0.04,-0.0219999999999984,20.115,20.27,72.189995,0.0,0.0,Normal_AC,66.97002382499998,0,MEDIUM
1506,3634.439982,28.0077434,1.815,285.3685982,51.4615344,99.86584759,46.04356867,0.9861801296666667,-0.0139999999999993,8.794,52.55000000000001,0.04,-0.0219999999999984,20.115,20.279999,72.169998,0.0,0.0,Cassette_AC,65.9090959475,0,MEDIUM
1510,3657.443178,27.84873138,1.826,288.4980262,51.21125945,102.52048,46.11047515,1.011180516,-0.0139999999999993,8.792,52.42500000000001,0.04,-0.0219999999999984,20.109999,20.275,72.189995,0.0,0.0,Normal_AC,67.3072243975,0,MEDIUM
1486,3724.293229,25.61142975,1.897,289.3199279,50.37315399,100.7017017,46.04973203,1.0438531003333333,-0.0139999999999993,8.79,52.400000000000006,0.04,-0.0240000000000009,20.1,20.279999,72.229996,0.0,0.0,Normal_AC,67.8489915335,0,MEDIUM
1519,3973.293663,27.38573217,2.021,286.7729872,51.80253285,103.4812506,46.02418387,1.042717773,-0.0120000000000004,8.788,52.47500000000001,0.0424999999999995,-0.0240000000000009,20.09,20.27,72.279999,0.0,0.0,Normal_AC,68.9727257675,0,MEDIUM
1517,4255.2305,27.03335862,2.209,295.1066714,51.6558108,103.1711286,46.08560176,1.040446856,-0.0139999999999993,8.788,52.42500000000001,0.04,-0.0240000000000009,20.08,20.264999,72.339996,0.0,0.0,Normal_AC,69.18055944999999,0,MEDIUM
1480,4592.887629,33.60878887,2.491,293.3804004,51.618079,106.9091049,46.0799802,1.092898763,-0.0139999999999993,8.788,52.325,0.04,-0.0219999999999984,20.07,20.26,72.330002,0.0,0.0,Normal_AC,72.246950965,1,HIGH
1496,5012.929309,36.29268313,2.748,292.6968478,50.89413639,106.7161047,46.10821279,1.156717865,-0.0120000000000004,8.786,52.325,0.04,-0.0219999999999984,20.094999,20.27,72.309998,0.0,0.0,Cassette_AC,74.5186825835,1,HIGH
1508,5499.883937,36.09871581,3.05,295.9233176,52.14145927,106.1642548,46.14527136,1.224182493,-0.0139999999999993,8.786,52.325,0.04,-0.0219999999999984,20.1,20.27,72.309998,0.0,0.0,Centralized_AC,77.19575738049998,1,HIGH
1485,5774.857047,41.86071572,3.282,290.6634409,50.06734833,110.5263488,46.12384967,1.264925056,-0.0120000000000004,8.784,52.42500000000001,0.04,-0.0240000000000009,20.1,20.27,72.360001,0.0,0.0,Cassette_AC,79.66144112949998,1,HIGH
1495,6179.751616,43.24684813,3.529,286.4988592,52.03115331,110.4889072,46.21192398,1.2994321816666667,-0.0139999999999993,8.784,52.400000000000006,0.04,-0.0219999999999984,20.109999,20.275,72.309998,0.0,0.0,Normal_AC,81.4758652465,1,HIGH
1511,6609.085686,44.94256795,3.775,293.2522283,51.76028281,112.812548,46.17861227,1.3583328243333332,-0.0139999999999993,8.784,52.400000000000006,0.04,-0.0240000000000009,20.115,20.275,72.290001,0.0,0.0,Cassette_AC,84.27516415149998,1,HIGH
1493,6891.861972,45.2259953,4.01,289.4282672,51.11078209,114.0258562,46.13521179,1.440525515,-0.0139999999999993,8.782,52.42500000000001,0.04,-0.0240000000000009,20.109999,20.275,72.269997,0.0,0.0,Normal_AC,87.41684681349999,1,HIGH
1492,7270.325502,49.84382227,4.267,290.7028714,50.19824799,115.4928704,46.20664025,1.505864366,-0.0139999999999993,8.78,52.3,0.04,-0.0219999999999984,20.109999,20.285,72.32,0.0,0.0,Centralized_AC,90.1208857785,1,HIGH
1492,7389.651579,51.88855284,4.347,288.055972,52.50722336,113.5595113,46.21476855,1.5083551406666666,-0.0139999999999993,8.78,52.42500000000001,0.04,-0.0240000000000009,20.129999,20.285,72.360001,0.0,0.0,Centralized_AC,90.21861554899999,1,HIGH
1519,7727.880911,50.58933463,4.492,291.8881451,51.98593095,116.3048455,46.14518056,1.558012028,-0.0139999999999993,8.778,52.42500000000001,0.04,-0.0219999999999984,20.139999,20.299999,72.309998,0.0,0.0,Centralized_AC,92.6064618575,1,HIGH
1518,8219.464457,55.47322233,4.82,294.3356951,54.51574295,114.9439081,46.20583764,1.6544151566666667,-0.0139999999999993,8.778,52.400000000000006,0.04,-0.0240000000000009,20.135,20.309999,72.339996,0.0,0.0,Normal_AC,96.1937931675,1,HIGH
1505,8558.973637,55.95353497,5.089,292.1657133,51.35495107,118.7874833,46.21612624,1.7487245043333335,-0.0139999999999993,8.778,52.325,0.04,-0.0219999999999984,20.139999,20.309999,72.339996,0.0,0.0,Cassette_AC,100.0478486155,1,HIGH
1505,8577.161102,54.68106349,5.098,288.242286,54.42594949,119.9630218,46.23949833,1.7727281550000002,-0.0139999999999993,8.778,52.375,0.0375000000000005,-0.0219999999999984,20.129999,20.309999,72.43,0.0,0.0,Normal_AC,101.5399925235,1,HIGH
1490,8623.580678,57.49960523,5.179,290.0838102,51.19412224,118.6655134,46.21024731,1.7839064046666666,-0.0139999999999993,8.776,52.42500000000001,0.0424999999999995,-0.0240000000000009,20.119999,20.285,72.389999,0.0,0.0,Cassette_AC,101.229188826,1,HIGH
1493,8939.6144,60.1345446,5.383,293.1632889,55.18025686,117.9863437,46.24099274,1.8913060413333334,-0.0139999999999993,8.774,52.400000000000006,0.0375000000000005,-0.0240000000000009,20.109999,20.279999,72.510002,0.0,0.0,Normal_AC,105.28630569399999,1,HIGH
1502,9107.13742,62.53797632,5.46,286.126078,50.16188129,118.6968771,46.25995501,1.876730558666667,-0.0139999999999993,8.774,52.400000000000006,0.04,-0.0219999999999984,20.109999,20.275,72.549995,0.0,0.0,Centralized_AC,104.4284182285,1,HIGH
1508,9188.224644,58.83062975,5.492,284.3040486,51.88829476,121.252999,46.25373598,1.9320747903333333,-0.0139999999999993,8.774,52.325,0.04,-0.0219999999999984,20.109999,20.275,72.559998,0.0,0.0,Normal_AC,107.05073767399999,1,HIGH
1486,9187.622103,62.94957019,5.574,289.7006434,54.95651657,119.0327892,46.21863527,1.9105851626666668,-0.0139999999999993,8.77,52.42500000000001,0.04,-0.0219999999999984,20.1,20.275,72.519997,0.0,0.0,Normal_AC,106.47522966549998,1,HIGH
1488,9198.894688,61.90515212,5.575,280.702648,54.02431533,118.5001708,46.2998936,1.957821899,-0.0139999999999993,8.77,52.42500000000001,0.04,-0.0240000000000009,20.084999,20.279999,72.589996,0.0,0.0,Centralized_AC,107.6213469695,1,HIGH
1504,9292.352513,59.18539253,5.577,289.3727376,54.77048789,122.1967015,46.19649929,1.9534579360000002,-0.0139999999999993,8.768,52.42500000000001,0.04,-0.0240000000000009,20.09,20.279999,72.599998,0.0,0.0,Centralized_AC,108.5304866385,1,HIGH
1517,9384.681214,60.05778504,5.59,291.74936,54.55407088,121.9112846,46.23123806,1.9370051753333335,-0.0120000000000004,8.768,52.42500000000001,0.04,-0.0240000000000009,20.09,20.27,72.559998,0.0,0.0,Centralized_AC,107.95908704200001,1,HIGH
1506,9621.247876,62.64238996,5.791,292.0239616,50.50695034,121.7159415,46.30924845,2.015305548666667,-0.0139999999999993,8.768,52.35000000000001,0.04,-0.0240000000000009,20.08,20.27,72.610001,0.0,0.0,Normal_AC,110.05419438599999,1,HIGH
1501,9765.133702,65.96943472,5.902,284.5948262,50.03412777,123.4892001,46.21210062,2.082773159,-0.0139999999999993,8.766,52.42500000000001,0.04,-0.0240000000000009,20.09,20.275,72.580002,0.0,0.0,Centralized_AC,112.6726139605,1,HIGH
1517,10353.42253,69.7090667,6.229,280.4838889,55.71313199,124.976552,46.29602051,2.218381792,-0.0139999999999993,8.766,52.400000000000006,0.04,-0.0240000000000009,20.109999,20.285,72.529999,0.0,0.0,Normal_AC,118.6185615585,1,HIGH
1511,10536.94882,70.01888145,6.374,280.5968679,55.8819293,126.8086447,46.28740797,2.24396527,-0.0139999999999993,8.764,52.35000000000001,0.04,-0.0219999999999984,20.109999,20.285,72.479996,0.0,0.0,Cassette_AC,120.15940867,1,HIGH
1481,10729.35514,70.43260166,6.636,280.3903699,50.39865072,123.7968546,46.25212436,2.3896267623333336,-0.0139999999999993,8.764,52.42500000000001,0.04,-0.0240000000000009,20.119999,20.289999,72.449997,0.0,0.0,Centralized_AC,123.477814128,1,HIGH
1481,11009.35699,72.75725299,6.824,279.6995138,51.48911114,124.8402858,46.2823704,2.4657699293333333,-0.0120000000000004,8.764,52.42500000000001,0.04,-0.0240000000000009,20.119999,20.299999,72.449997,0.0,0.0,Normal_AC,126.56253600099998,1,HIGH
1506,11445.75836,74.31381283,6.999,285.2908393,52.73951964,126.0838525,46.32501658,2.5378438433333335,-0.0139999999999993,8.76,52.42500000000001,0.04,-0.0240000000000009,20.129999,20.299999,72.479996,0.0,0.0,Normal_AC,129.57320637100003,1,HIGH
1489,11503.36193,73.90705908,7.119,276.9130386,52.4743994,127.8792808,46.34647938,2.580203754333333,-0.0139999999999993,8.76,52.35000000000001,0.04,-0.0219999999999984,20.129999,20.309999,72.479996,0.0,0.0,Centralized_AC,131.49309274,1,HIGH
1510,11673.14744,76.83059866,7.134,281.4959987,54.88369217,129.2760777,46.32803699,2.581168503333333,-0.0120000000000004,8.76,52.325,0.04,-0.0219999999999984,20.129999,20.314999,72.5,0.0,0.0,Normal_AC,132.2626283505,1,HIGH
2004,2910.013211,16.39955897,1.0,1225.510924,55.74036252,108.4677328,46.09016237,0.876391225,-0.0139999999999993,8.76,52.42500000000001,0.04,-0.0219999999999984,20.129999,20.309999,72.5,0.0,0.0,Centralized_AC,63.777724328,0,MEDIUM
1980,3173.343578,16.78561782,1.147,1229.905222,54.95135923,106.9309881,46.13630506,0.9094593239999998,-0.0139999999999993,8.758,52.275000000000006,0.04,-0.0240000000000009,20.129999,20.309999,72.529999,0.0,0.0,Centralized_AC,64.56123062949999,0,MEDIUM
2013,3374.35209,20.1485086,1.227,1226.35962,55.1510299,109.694577,46.12255339,0.9094445990000001,-0.0139999999999993,8.756,52.325,0.04,-0.0219999999999984,20.145,20.309999,72.639999,0.0,0.0,Cassette_AC,65.441636705,0,MEDIUM
2006,3757.88248,18.74951873,1.422,1219.980467,55.4684668,111.3880481,46.10772304,0.9419798723333334,-0.0120000000000004,8.756,52.3,0.0375000000000005,-0.0219999999999984,20.145,20.314999,72.639999,0.0,0.0,Centralized_AC,67.278178215,0,MEDIUM
2011,4096.651935,22.37053485,1.586,1219.67153,56.50563243,112.1688685,46.09226609,0.9593230233333333,-0.0139999999999993,8.758,52.325,0.04,-0.0219999999999984,20.129999,20.309999,72.699997,0.0,0.0,Cassette_AC,68.4777526895,0,MEDIUM
1998,4111.589202,22.71165963,1.606,1223.80579,55.52245477,110.6848819,46.11830251,0.9227859246666666,-0.0139999999999993,8.754,52.325,0.04,-0.0240000000000009,20.1,20.285,72.879997,0.0,0.0,Centralized_AC,66.90316643050001,0,MEDIUM
2002,4541.264384,26.36111434,1.816,1222.623057,55.72603917,113.6384013,46.14335694,0.987198136,-0.0139999999999993,8.754,52.25,0.04,-0.0240000000000009,20.039999,20.26,73.0,0.0,0.0,Cassette_AC,70.02445028049999,1,HIGH
